"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg."
2013,"July 2013","Re-imports","Russian Federation",404,42045
2013,"February 2013","Imports","Russian Federation",404,20000
2013,"February 2013","Re-imports","Russian Federation",404,20000
2013,"December 2013","Re-imports","Russian Federation",404,1224000
2013,"June 2013","Re-imports","Russian Federation",404,45874
2013,"November 2013","Imports","Russian Federation",404,438000
2013,"August 2013","Imports","Russian Federation",404,122045
2013,"December 2013","Imports","Russian Federation",404,1224000
2013,"October 2013","Re-imports","Russian Federation",404,285000
2013,"July 2013","Imports","Russian Federation",404,42045
2013,"September 2013","Exports","Hungary",404,11
2013,"July 2013","Exports","Hungary",404,11
2013,"December 2013","Exports","Hungary",404,11
2013,"November 2013","Exports","Hungary",404,6
2013,"October 2013","Exports","Hungary",404,6
2013,"February 2013","Exports","Hungary",404,36
2013,"June 2013","Exports","Hungary",404,11
2013,"December 2013","Exports","Slovakia",404,16675
2013,"December 2013","Exports","France",404,434000
2013,"May 2013","Exports","France",404,230500
2013,"August 2013","Exports","France",404,271200
2013,"June 2013","Exports","France",404,294000
2013,"October 2013","Exports","Slovakia",404,67950
2013,"August 2013","Exports","Slovakia",404,15550
2013,"February 2013","Exports","France",404,507000
2013,"April 2013","Exports","France",404,356000
2013,"July 2013","Exports","France",404,226500
2013,"February 2013","Imports","France",404,18000
2013,"November 2013","Exports","France",404,804000
2013,"November 2013","Exports","Slovakia",404,32125
2013,"October 2013","Exports","France",404,615600
2013,"August 2013","Exports","Czech Rep.",404,173000
2013,"May 2013","Exports","New Zealand",404,149827
2013,"July 2013","Exports","Czech Rep.",404,50000
2013,"November 2013","Exports","New Zealand",404,56879
2013,"May 2013","Exports","Czech Rep.",404,143700
2013,"March 2013","Exports","Lithuania",404,152000
2013,"June 2013","Exports","Lithuania",404,216200
2013,"October 2013","Exports","EU-28",404,4533239
2013,"October 2013","Exports","Lithuania",404,262000
2013,"February 2013","Exports","EU-28",404,1644271
2013,"February 2013","Imports","EU-28",404,18000
2013,"January 2013","Exports","EU-28",404,1600886
2013,"September 2013","Exports","Lithuania",404,267705
2013,"July 2013","Exports","EU-28",404,1636670
2013,"August 2013","Exports","Lithuania",404,226950
2013,"November 2013","Exports","Lithuania",404,22000
2013,"March 2013","Imports","EU-28",404,11
2013,"May 2013","Exports","EU-28",404,1347837
2013,"August 2013","Exports","EU-28",404,1946500
2013,"March 2013","Exports","France",404,502500
2013,"September 2013","Exports","Slovakia",404,12675
2013,"September 2013","Exports","France",404,283800
2013,"January 2013","Exports","France",404,528900
2013,"July 2013","Exports","Slovakia",404,20400
2013,"March 2013","Exports","Belgium",404,112500
2013,"February 2013","Imports","Kazakhstan",404,22172
2013,"April 2013","Imports","Kazakhstan",404,9836
2013,"January 2013","Imports","Kazakhstan",404,1
2013,"December 2013","Exports","Belgium",404,45000
2013,"June 2013","Exports","Belgium",404,67500
2013,"September 2013","Imports","Kazakhstan",404,26813
2013,"October 2013","Imports","Kazakhstan",404,11925
2013,"July 2013","Exports","Belgium",404,90000
2013,"August 2013","Imports","Kazakhstan",404,96018
2013,"December 2013","Imports","Kyrgyzstan",404,59402
2013,"October 2013","Imports","Kyrgyzstan",404,45602
2013,"August 2013","Exports","Belgium",404,180000
2013,"July 2013","Imports","Kyrgyzstan",404,30002
2013,"June 2013","Exports","Finland",404,138162
2013,"January 2013","Exports","Estonia",404,17300
2013,"August 2013","Exports","Finland",404,334100
2013,"July 2013","Exports","Poland",404,226000
2013,"March 2013","Exports","Poland",404,389000
2013,"April 2013","Exports","Finland",404,184788
2013,"January 2013","Exports","Poland",404,141070
2013,"April 2013","Exports","Poland",404,264000
2013,"October 2013","Exports","Finland",404,430300
2013,"December 2013","Exports","Poland",404,517000
2013,"July 2013","Exports","Finland",404,391200
2013,"March 2013","Exports","Finland",404,300800
2013,"May 2013","Exports","Poland",404,156000
2013,"December 2013","Exports","Estonia",404,423800
2013,"May 2013","Exports","United Kingdom",404,25000
2013,"May 2013","Exports","Ukraine",404,1479000
2013,"March 2013","Exports","Ukraine",404,800000
2013,"December 2013","Exports","Ukraine",404,880000
2013,"September 2013","Exports","United Kingdom",404,48000
2013,"November 2013","Exports","Ukraine",404,1060000
2013,"October 2013","Exports","Ukraine",404,1740000
2013,"July 2013","Exports","Ukraine",404,1640000
2013,"June 2013","Exports","Ukraine",404,980000
2013,"April 2013","Exports","Ukraine",404,780000
2013,"January 2013","Imports","Ukraine",404,742
2013,"January 2013","Exports","Ukraine",404,540000
2013,"February 2013","Exports","Ukraine",404,820006
2013,"September 2013","Exports","Ukraine",404,1460000
2013,"August 2013","Exports","Ukraine",404,1240000
2013,"February 2013","Exports","Lithuania",404,62000
2013,"December 2013","Exports","EU-28",404,3333434
2013,"August 2013","Imports","EU-28",404,10
2013,"May 2013","Exports","Lithuania",404,100000
2013,"November 2013","Exports","EU-28",404,3990106
2013,"November 2013","Exports","Latvia",404,56000
2013,"March 2013","Exports","EU-28",404,1904093
2013,"April 2013","Exports","EU-28",404,1289218
2013,"July 2013","Exports","Lithuania",404,144700
2013,"April 2013","Exports","Lithuania",404,62000
2013,"September 2013","Exports","EU-28",404,2731011
2013,"December 2013","Exports","Latvia",404,20000
2013,"December 2013","Exports","Lithuania",404,232000
2013,"January 2013","Exports","Lithuania",404,131000
2013,"August 2013","Exports","United States of America",404,NA
2013,"December 2013","Imports","Belarus",404,369641
2013,"December 2013","Exports","Belarus",404,9950255
2013,"March 2013","Imports","Belarus",404,183245
2013,"August 2013","Imports","Belarus",404,282580
2013,"March 2013","Exports","Belarus",404,8636980
2013,"July 2013","Imports","Belarus",404,384074
2013,"January 2013","Imports","Belarus",404,153649
2013,"November 2013","Imports","Belarus",404,182883
2013,"May 2013","Imports","Belarus",404,382757
2013,"October 2013","Imports","Belarus",404,310707
2013,"September 2013","Exports","United States of America",404,NA
2013,"January 2013","Exports","Belarus",404,6312143
2013,"November 2013","Exports","Belarus",404,11004763
2013,"October 2013","Exports","Portugal",404,49500
2013,"November 2013","Exports","Argentina",404,23100
2013,"July 2013","Imports","Azerbaijan",404,24171
2013,"May 2013","Exports","Portugal",404,24750
2013,"January 2013","Imports","Azerbaijan",404,12928
2013,"August 2013","Imports","Azerbaijan",404,9331
2013,"September 2013","Exports","Italy",404,100000
2013,"November 2013","Exports","Italy",404,76000
2013,"July 2013","Exports","Italy",404,100000
2013,"September 2013","Exports","Ireland",404,125
2013,"June 2013","Exports","Argentina",404,101000
2013,"March 2013","Imports","Azerbaijan",404,27784
2013,"October 2013","Exports","Italy",404,75000
2013,"June 2013","Exports","EU-28",404,1511335
2013,"February 2013","Exports","Germany",404,92002
2013,"July 2013","Exports","Germany",404,127528
2013,"December 2013","Exports","Germany",404,33888
2013,"May 2013","Exports","Germany",404,111210
2013,"March 2013","Exports","Germany",404,71713
2013,"November 2013","Exports","Germany",404,88010
2013,"February 2013","Exports","Switzerland",404,180
2013,"April 2013","Exports","Germany",404,78165
2013,"August 2013","Exports","Germany",404,118897
2013,"September 2013","Exports","Germany",404,24759
2013,"August 2013","Imports","Germany",404,10
2013,"September 2013","Exports","Switzerland",404,288
2013,"January 2013","Exports","Germany",404,54000
2013,"October 2013","Exports","Germany",404,100359
2013,"June 2013","Exports","Germany",404,110807
2013,"March 2013","Imports","Germany",404,11
2013,"June 2013","Exports","Poland",404,243000
2013,"August 2013","Exports","Poland",404,253375
2013,"May 2013","Exports","Finland",404,201925
2013,"November 2013","Exports","Finland",404,512200
2013,"July 2013","Exports","Estonia",404,20000
2013,"February 2013","Exports","Finland",404,257506
2013,"September 2013","Exports","Poland",404,642700
2013,"February 2013","Exports","Poland",404,257250
2013,"November 2013","Exports","Estonia",404,391000
2013,"June 2013","Exports","Estonia",404,10300
2013,"November 2013","Exports","Poland",404,820500
2013,"December 2013","Exports","Finland",404,440000
2013,"September 2013","Exports","Finland",404,326400
2013,"October 2013","Exports","Poland",404,1396800
2013,"February 2013","Exports","Estonia",404,20000
2013,"September 2013","Exports","Estonia",404,220000
2013,"August 2013","Exports","Estonia",404,117300
2013,"January 2013","Exports","Finland",404,225959
2013,"October 2013","Exports","Estonia",404,377000
2013,"October 2013","Exports","Belgium",404,35000
2013,"April 2013","Imports","Kyrgyzstan",404,15000
2013,"June 2013","Imports","Kyrgyzstan",404,15002
2013,"November 2013","Imports","Kyrgyzstan",404,59402
2013,"June 2013","Imports","Kazakhstan",404,52998
2013,"September 2013","Exports","Belgium",404,112500
2013,"April 2013","Exports","Belgium",404,67500
2013,"May 2013","Imports","Kyrgyzstan",404,15002
2013,"March 2013","Imports","Kyrgyzstan",404,15000
2013,"December 2013","Imports","Kazakhstan",404,112831
2013,"September 2013","Imports","Kyrgyzstan",404,45602
2013,"May 2013","Imports","Kazakhstan",404,30771
2013,"July 2013","Imports","Kazakhstan",404,46144
2013,"March 2013","Imports","Kazakhstan",404,NA
2013,"November 2013","Imports","Kazakhstan",404,65124
2013,"February 2013","Exports","Belgium",404,112500
2013,"May 2013","Exports","Belgium",404,90000
2013,"January 2013","Exports","Belgium",404,180000
2013,"May 2013","Exports","United States of America",404,NA
2013,"May 2013","Exports","Belarus",404,9975408
2013,"February 2013","Imports","Belarus",404,123140
2013,"September 2013","Imports","Belarus",404,242608
2013,"April 2013","Exports","Belarus",404,9017098
2013,"July 2013","Exports","United States of America",404,NA
2013,"February 2013","Exports","Belarus",404,7427993
2013,"July 2013","Exports","Belarus",404,11193530
2013,"June 2013","Imports","Belarus",404,393725
2013,"June 2013","Exports","Belarus",404,9677900
2013,"October 2013","Exports","Belarus",404,10744961
2013,"September 2013","Exports","Belarus",404,11349839
2013,"June 2013","Exports","United States of America",404,NA
2013,"October 2013","Exports","United States of America",404,NA
2013,"March 2013","Exports","United States of America",404,NA
2013,"April 2013","Imports","Belarus",404,171815
2013,"August 2013","Exports","Belarus",404,11414126
2014,"June 2014","Exports","Czech Rep.",404,226000
2014,"March 2014","Exports","Norway",404,72000
2014,"January 2014","Exports","Czech Rep.",404,446000
2014,"July 2014","Exports","Norway",404,120000
2014,"May 2014","Exports","Czech Rep.",404,125000
2014,"August 2014","Exports","Czech Rep.",404,25000
2014,"April 2014","Exports","Czech Rep.",404,273000
2014,"June 2014","Exports","Norway",404,95600
2014,"August 2014","Exports","Norway",404,21600
2014,"February 2014","Exports","Czech Rep.",404,286100
2014,"April 2014","Exports","Norway",404,72000
2014,"May 2014","Exports","Norway",404,96000
2014,"July 2014","Exports","Czech Rep.",404,246000
2014,"March 2014","Exports","Czech Rep.",404,74000
2014,"January 2014","Exports","France",404,320425
2014,"December 2014","Exports","France",404,20000
2014,"May 2014","Exports","France",404,901725
2014,"August 2014","Exports","France",404,39000
2014,"February 2014","Exports","France",404,723975
2014,"June 2014","Exports","Portugal",404,24750
2014,"February 2014","Exports","Portugal",404,24750
2014,"April 2014","Exports","Portugal",404,74250
2014,"July 2014","Exports","France",404,822835
2014,"January 2014","Exports","Portugal",404,24750
2014,"September 2014","Exports","France",404,8
2014,"March 2014","Exports","Portugal",404,24750
2014,"April 2014","Exports","France",404,785500
2014,"June 2014","Exports","France",404,729250
2014,"April 2014","Exports","Netherlands",404,247775
2014,"September 2014","Exports","Belarus",404,11342539
2014,"August 2014","Exports","Belarus",404,11652092
2014,"June 2014","Exports","Belarus",404,13145789
2014,"May 2014","Imports","Belarus",404,164407
2014,"January 2014","Exports","Belarus",404,7346052
2014,"December 2014","Exports","Belarus",404,9217965
2014,"January 2014","Imports","Belarus",404,259097
2014,"November 2014","Exports","Belarus",404,11092932
2014,"April 2014","Imports","Belarus",404,254419
2014,"May 2014","Exports","Netherlands",404,155000
2014,"September 2014","Imports","Belarus",404,256300
2014,"July 2014","Exports","Netherlands",404,110000
2014,"July 2014","Exports","Belarus",404,12674038
2014,"March 2014","Exports","France",404,596050
2014,"May 2014","Exports","Argentina",404,100000
2014,"March 2014","Re-exports","United States of America",404,NA
2014,"March 2014","Exports","Latvia",404,56000
2014,"May 2014","Exports","Austria",404,400
2014,"April 2014","Exports","Lithuania",404,108040
2014,"August 2014","Exports","Argentina",404,50000
2014,"August 2014","Exports","EU-28",404,287350
2014,"March 2014","Exports","Argentina",404,100000
2014,"January 2014","Exports","EU-28",404,3590194
2014,"May 2014","Exports","United States of America",404,NA
2014,"September 2014","Exports","EU-28",404,20978
2014,"April 2014","Exports","United States of America",404,NA
2014,"September 2014","Exports","Argentina",404,705250
2014,"December 2014","Exports","Argentina",404,501400
2014,"May 2014","Exports","Poland",404,206875
2014,"March 2014","Exports","Poland",404,531895
2014,"July 2014","Exports","Poland",404,117500
2014,"February 2014","Exports","Poland",404,870210
2014,"April 2014","Exports","Poland",404,152000
2014,"January 2014","Exports","Poland",404,592675
